                            88169 macb r/rrwxrwxrwx 0        0        91627-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache131530047519779858.txt
                              126 macb r/rrwxrwxrwx 0        0        91627-48-5 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache131530047519779858.txt ($FILE_NAME)
                             9336 macb r/rrwxrwxrwx 0        0        91628-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/Apps.data
                               84 macb r/rrwxrwxrwx 0        0        91628-48-2 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/Apps.data ($FILE_NAME)
                             8192 m.c. r/rrwxrwxrwx 0        0        92786-128-4 /ProgramData/USOShared/Logs/UpdateSessionOrchestration.001.etl
                            88456 ma.b r/rrwxrwxrwx 0        0        94099-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache131530047519779858.txt.WNCRY
                              138 ma.b r/rrwxrwxrwx 0        0        94099-48-5 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache131530047519779858.txt.WNCRY ($FILE_NAME)
Fri Oct 20 2017 20:25:54    68414 macb r/rrwxrwxrwx 0        0        91629-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/Apps.index
                               86 macb r/rrwxrwxrwx 0        0        91629-48-2 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/Apps.index ($FILE_NAME)
                            10641 macb r/rrwxrwxrwx 0        0        91630-128-3 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/Apps.ft
                               80 macb r/rrwxrwxrwx 0        0        91630-48-2 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/Apps.ft ($FILE_NAME)
                             7717 macb r/rrwxrwxrwx 0        0        91631-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/0.0.filtertrie.intermediate.txt
                              128 macb r/rrwxrwxrwx 0        0        91631-48-2 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/0.0.filtertrie.intermediate.txt ($FILE_NAME)
                                5 macb r/rrwxrwxrwx 0        0        91632-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/0.1.filtertrie.intermediate.txt
                              128 macb r/rrwxrwxrwx 0        0        91632-48-2 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/0.1.filtertrie.intermediate.txt ($FILE_NAME)
                                5 macb r/rrwxrwxrwx 0        0        91633-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/0.2.filtertrie.intermediate.txt
                              128 macb r/rrwxrwxrwx 0        0        91633-48-2 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/0.2.filtertrie.intermediate.txt ($FILE_NAME)
                                0 m.c. r/rrwxrwxrwx 0        0        92098-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280819/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        92099-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280819/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93785-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/296329/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93786-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/296329/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93789-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280807/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93790-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280807/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93793-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280809/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93794-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280809/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93796-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/279987/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93797-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/279987/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93799-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/243289/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93800-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/243289/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93803-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/279978/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93804-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/279978/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93806-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/296333/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93807-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/296333/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93809-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/202914/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93810-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/202914/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93814-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/243292/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93815-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/243292/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93817-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/279986/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93818-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/279986/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93820-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280797/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93821-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280797/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93823-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280810/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93824-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280810/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93826-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280811/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93827-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280811/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93829-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280812/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93830-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280812/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93832-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280813/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93833-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280813/eventbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93835-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280817/imprbeacons.dat
                                0 m.c. r/rrwxrwxrwx 0        0        93836-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy/LocalState/ContentManagementSDK/Creatives/280817/eventbeacons.dat
                             8008 ma.b r/rrwxrwxrwx 0        0        94091-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/0.0.filtertrie.intermediate.txt.WNCRY
                              140 ma.b r/rrwxrwxrwx 0        0        94091-48-5 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/0.0.filtertrie.intermediate.txt.WNCRY ($FILE_NAME)
                            89672 m... r/rrwxrwxrwx 0        0        94095-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{74f757c4-350e-43ad-b70c-a343b2ad6cdc}/appssynonyms.txt.WNCRY
                              110 m... r/rrwxrwxrwx 0        0        94095-48-5 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Input_{74f757c4-350e-43ad-b70c-a343b2ad6cdc}/appssynonyms.txt.WNCRY ($FILE_NAME)
                              296 ma.b r/rrwxrwxrwx 0        0        94280-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/0.1.filtertrie.intermediate.txt.WNCRY
                              140 ma.b r/rrwxrwxrwx 0        0        94280-48-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/0.1.filtertrie.intermediate.txt.WNCRY ($FILE_NAME)
                              296 ma.b r/rrwxrwxrwx 0        0        94281-128-1 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/0.2.filtertrie.intermediate.txt.WNCRY
                              140 ma.b r/rrwxrwxrwx 0        0        94281-48-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/ConstraintIndex/Apps_{6f0ed277-f0e7-4704-86ce-617b3030bcba}/0.2.filtertrie.intermediate.txt.WNCRY ($FILE_NAME)
Fri Oct 20 2017 20:25:57     4216 m.c. r/rrwxrwxrwx 0        0        92988-128-4 /Windows/Prefetch/RUNDLL32.EXE-CF0EC82C.pf
Fri Oct 20 2017 20:25:58     5847 m.c. r/rrwxrwxrwx 0        0        90837-128-4 /Windows/Prefetch/DLLHOST.EXE-5E46FA0D.pf
                             4246 m.c. r/rrwxrwxrwx 0        0        92016-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{04E2BB8A-88FE-4E47-8199-C6BFD3DF769E}
Fri Oct 20 2017 20:25:59     4246 m.c. r/rrwxrwxrwx 0        0        91571-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{0A0FE941-9624-4582-802A-DD9525315CC7}
                             4246 m.c. r/rrwxrwxrwx 0        0        92006-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{815AD79A-5C95-443E-9B77-15E4A32CF6F1}
                             4246 m.c. r/rrwxrwxrwx 0        0        92017-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{0936A734-CDF7-49B1-BF54-7ACC69890AA7}
                             4246 m.c. r/rrwxrwxrwx 0        0        92018-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{0CF879A8-FC38-454E-BC15-30417D5417AF}
                             4246 m.c. r/rrwxrwxrwx 0        0        92019-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{354A6969-BA45-4280-AE3B-AD316EDB44A8}
                             4246 m.c. r/rrwxrwxrwx 0        0        92020-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{20CFD1D8-F5F0-4440-97BC-4C326307817C}
                             4246 m.c. r/rrwxrwxrwx 0        0        92021-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{0D44D81A-3BC8-4E27-AE13-37B81126EBFE}
                             4246 m.c. r/rrwxrwxrwx 0        0        92022-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{37C0180B-2F38-4CA9-8A1E-E273B9AC6191}
                             4246 m.c. r/rrwxrwxrwx 0        0        92023-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{1FEF4537-DE76-4356-91BB-616DFF94F2B8}
                             4246 m.c. r/rrwxrwxrwx 0        0        92024-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{401B1819-E535-4AD3-BBAA-3750EC60BAC6}
                             4246 m.c. r/rrwxrwxrwx 0        0        92025-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{25225F5A-132B-489E-8839-64806380EBBE}
                             4246 m.c. r/rrwxrwxrwx 0        0        92026-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{4F0C438E-EFDD-484E-86A5-36B06D0EC302}
                             4246 m.c. r/rrwxrwxrwx 0        0        92027-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{3A2302AE-2470-440D-9E69-8EB7DD94A2A7}
                             4246 m.c. r/rrwxrwxrwx 0        0        92028-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{2F456E90-C6A8-46C0-8C95-775C2157E6D8}
                             4246 m.c. r/rrwxrwxrwx 0        0        92029-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{5D8E6FEA-BA7D-463E-8E86-C741BABF0666}
                             4246 m.c. r/rrwxrwxrwx 0        0        92030-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{2E040A93-1BE1-432B-A95F-7BEC48A9E5E7}
                             4246 m.c. r/rrwxrwxrwx 0        0        92031-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{77C804AD-F4C1-418C-8454-EB693BE92CE1}
                             4246 m.c. r/rrwxrwxrwx 0        0        92032-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{62523344-2C6E-40A7-997D-6CDF40BD9AF7}
                             3750 m.c. r/rrwxrwxrwx 0        0        92033-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{457BA92C-07DA-4898-A36B-46E027E659DE}
                             4246 m.c. r/rrwxrwxrwx 0        0        92034-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{5D063A74-E092-4F06-987D-763EF28FA041}
                             4246 m.c. r/rrwxrwxrwx 0        0        92035-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{1D4A4109-07D8-4F9D-80BB-1D45ABF6BF43}
                             4246 m.c. r/rrwxrwxrwx 0        0        92036-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{38C5A4C2-31F7-4787-B2F9-0C5940ACF424}
                             4246 m.c. r/rrwxrwxrwx 0        0        92037-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{4BE6A091-3E64-4F26-B1E7-92F603901FAF}
                             4246 m.c. r/rrwxrwxrwx 0        0        92038-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{4F851D24-16D1-4ADC-9233-4BF15CB690F3}
                             4246 m.c. r/rrwxrwxrwx 0        0        92039-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{8F870372-15D3-4F87-99DD-F26411777C96}
                             4246 m.c. r/rrwxrwxrwx 0        0        92040-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{80CF90DC-EDE6-4B61-9BC9-0DEC88F00D8A}
                             4246 m.c. r/rrwxrwxrwx 0        0        92041-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{16FDE0C0-9B74-487A-81BD-C57FBF1697F8}
                             4246 m.c. r/rrwxrwxrwx 0        0        92042-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{92084093-7BC2-48A4-81BF-F3C5A27B3A55}
                             4246 m.c. r/rrwxrwxrwx 0        0        92043-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{D4869246-0AA6-457D-8692-AE29602CE9E0}
                             4246 m.c. r/rrwxrwxrwx 0        0        92044-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{0FB2B9EE-2D72-4888-97FB-ACCE1867A17C}
                             4246 m.c. r/rrwxrwxrwx 0        0        92045-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{59586E13-D5A5-4AFC-BB8F-689A2894F00A}
                             4246 m.c. r/rrwxrwxrwx 0        0        92046-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{120F8FFA-CFDC-43AA-BE7A-7D00FCFCF689}
                             4246 m.c. r/rrwxrwxrwx 0        0        92047-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{D6DBE8E2-5BFA-4922-9C3D-8D1685466EF2}
                             4246 m.c. r/rrwxrwxrwx 0        0        92048-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{E6D22A82-1A2C-474C-B7E2-58ACDACE182C}
                             4246 m.c. r/rrwxrwxrwx 0        0        92050-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{81731DB6-6F35-44C3-917C-61E5558DA2CE}
                             4246 m.c. r/rrwxrwxrwx 0        0        92051-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{75731A3A-4E12-4FAB-BDE4-A58739A84D74}
                             4246 m.c. r/rrwxrwxrwx 0        0        92052-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{989900FA-AFC9-4B14-9EDF-FF5FF1715837}
                             4246 m.c. r/rrwxrwxrwx 0        0        92053-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{F4884C7D-F2A3-44F9-A014-FF4E7E757BD1}
                             4246 m.c. r/rrwxrwxrwx 0        0        92054-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{E198558D-23D5-4317-AEBB-D36F7B77A999}
                             4246 m.c. r/rrwxrwxrwx 0        0        92055-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{1072E3A4-60D5-4D6C-B786-372F1BA02BF0}
                             4246 m.c. r/rrwxrwxrwx 0        0        92056-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{F3ACF8A2-F2BB-451E-9BD8-B729FC7969B7}
                             4246 m.c. r/rrwxrwxrwx 0        0        92057-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{7F114578-ECE3-4CC5-BA6D-78686A7AAB6F}
                             4246 m.c. r/rrwxrwxrwx 0        0        92058-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{C5D90AEE-2087-40F8-BD31-C821114CC74B}
                             4246 m.c. r/rrwxrwxrwx 0        0        92059-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{7D612078-C53D-47B3-9DCE-00BA80357D58}
                             4246 m.c. r/rrwxrwxrwx 0        0        92060-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{7C8D19EA-DE02-440A-9FE5-6EF54B754FDC}
                             4246 m.c. r/rrwxrwxrwx 0        0        92061-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{9F0B8619-45F4-4F45-B266-5E9A4B2EC206}
                             4246 m.c. r/rrwxrwxrwx 0        0        92062-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{C18FAFFC-643A-4FF2-B9BC-EE3095A5F262}
                             4246 m.c. r/rrwxrwxrwx 0        0        92063-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{795F13BB-E7E6-41B4-A1AB-6F32DE7F75D6}
                             4246 m.c. r/rrwxrwxrwx 0        0        92064-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{F7BD624D-2A5F-47F2-AB07-17354C05D5CE}
                             4246 m.c. r/rrwxrwxrwx 0        0        92065-128-4 /Users/Marcos/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/AppIconCache/100/{B530A83D-339D-446C-9002-9B77D04898B9}
